train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,epoch,step,val_loss,val_accuracy,val_perplexity,paramnorm_transformer.embedding.weight,paramnorm_transformer.lstm.weight_ih_l0,paramnorm_transformer.lstm.weight_hh_l0,paramnorm_transformer.lstm.bias_ih_l0,paramnorm_transformer.lstm.bias_hh_l0,paramnorm_transformer.lstm.weight_ih_l1,paramnorm_transformer.lstm.weight_hh_l1,paramnorm_transformer.lstm.bias_ih_l1,paramnorm_transformer.lstm.bias_hh_l1,paramnorm_transformer.fc.weight,paramnorm_transformer.fc.bias,full_train_loss,full_train_acc
2.380599021911621,0.0,10.81137752532959,0.0010000000474974513,4704.0,4705.0,10.0,0.7815337181091309,0.01484060287475586,9,99,,,,,,,,,,,,,,,,
,,,,,,,,,10,109,2.351799249649048,0.0,10.5044527053833,1.0000914079081227,0.0572023019194603,0.058158740401268005,0.054618253767593425,0.055200270135392485,0.058536771684885025,0.05597645044326782,0.056259446780251576,0.056651354519486184,0.06372272868892652,0.06070440864363792,2.3412556648254395,0.0
2.353944778442383,0.0,10.52701473236084,0.0010000000474974513,4704.0,4705.0,10.0,0.8242433071136475,0.01481485366821289,10,109,,,,,,,,,,,,,,,,
,,,,,,,,,11,119,2.3391647338867188,0.0,10.37256908416748,1.0000501433427842,0.05737268924713135,0.05846415087580681,0.05480311511351827,0.05535260465097905,0.05908873304724693,0.05618780106306076,0.056401455317952966,0.05676981350558212,0.06520579396091139,0.06136082747044453,2.3280863761901855,0.0
2.3368144035339355,0.0,10.34821891784668,0.0010000000474974513,4704.0,4705.0,10.0,0.8342530727386475,0.0347437858581543,11,119,,,,,,,,,,,,,,,,
,,,,,,,,,12,129,2.3288733959198,0.0,10.266368865966797,1.0000200455097148,0.05750327557325363,0.05869242548942566,0.054938306398473025,0.055463946088032706,0.05954742804169655,0.056354790925979614,0.056514693363189615,0.05686757312070313,0.06651331580252184,0.06198389618799222,2.31880259513855,0.0
2.3256032466888428,0.0,10.2328519821167,0.0010000000474974513,4704.0,4705.0,10.0,0.8935637474060059,0.036162614822387695,12,129,,,,,,,,,,,,,,,,
,,,,,,,,,13,139,2.3215179443359375,0.0,10.191132545471191,1.0000046912528449,0.057612042874097824,0.058881696313619614,0.0550711479966233,0.05556269088573767,0.05994550511240959,0.05649159476161003,0.05663625014265109,0.056978261281604874,0.06767119906972026,0.062498605966728134,2.31177020072937,0.0
2.3176703453063965,0.0,10.151996612548828,0.0010000000474974513,4704.0,4705.0,10.0,0.842883825302124,0.0370488166809082,13,139,,,,,,,,,,,,,,,,
,,,,,,,,,14,149,2.31624174118042,0.0,10.137503623962402,0.9999939607210548,0.057707443833351135,0.059029657393693924,0.05515399816408359,0.05563071063087818,0.06029273942112923,0.056618206202983856,0.05672814080911697,0.05707342886554247,0.0687035111239501,0.06293501431552885,2.3068654537200928,0.0
2.311264753341675,0.0,10.087174415588379,0.0010000000474974513,4704.0,4705.0,10.0,0.839836597442627,0.023825883865356445,14,149,,,,,,,,,,,,,,,,
,,,,,,,,,15,159,2.3126001358032227,0.31880977749824524,10.100653648376465,0.9999923903993294,0.05779564380645752,0.059157561510801315,0.05524466657194265,0.05570465200823448,0.06058460474014282,0.0567328967154026,0.05680199789277625,0.057108689972677894,0.06962993551183823,0.06333552792245668,2.3032917976379395,0.5739795565605164
2.306804656982422,0.06377550959587097,10.042284965515137,0.0010000000474974513,4704.0,4705.0,10.0,0.816760778427124,0.039626359939575195,15,159,,,,,,,,,,,,,,,,
,,,,,,,,,16,169,2.3092615604400635,0.7438894510269165,10.066987991333008,0.9999975375649848,0.05787989869713783,0.059261612594127655,0.05530605872515483,0.055752562438279245,0.06084315851330757,0.05683647468686104,0.05686685662427845,0.0571927044468283,0.07049797991808265,0.06374158574407982,2.300227403640747,1.062925100326538
2.303476333618164,0.8503401279449463,10.008915901184082,0.0010000000474974513,4704.0,4705.0,10.0,0.922581672668457,0.03111863136291504,16,169,,,,,,,,,,,,,,,,
,,,,,,,,,17,179,2.308196544647217,0.8714133501052856,10.056272506713867,1.0000090532576373,0.0579649992287159,0.059357091784477234,0.055360338597680796,0.05579624237840472,0.06107630953192711,0.05692727118730545,0.056920925762561865,0.057271018559717606,0.0713258611651987,0.06404534162361321,2.2981410026550293,1.1904761791229248
2.301145553588867,1.084183692932129,9.985614776611328,0.0010000000474974513,4704.0,4705.0,10.0,0.9138493537902832,0.055939435958862305,17,179,,,,,,,,,,,,,,,,
,,,,,,,,,18,189,2.3076486587524414,0.8076514005661011,10.050764083862305,1.000026588516904,0.058053962886333466,0.05944042280316353,0.055394999112224945,0.05582463881758894,0.06128087639808655,0.0570044107735157,0.05698310290082756,0.057336883547228004,0.07211862282122788,0.06438678890986513,2.2964727878570557,1.1692177057266235
2.298713445663452,1.169217586517334,9.961358070373535,0.0010000000474974513,4704.0,4705.0,10.0,0.8240299224853516,0.026262521743774414,18,189,,,,,,,,,,,,,,,,
,,,,,,,,,19,199,2.3061962127685547,0.7863974571228027,10.036176681518555,1.0000529350258516,0.05814722552895546,0.05951114371418953,0.05542529215959215,0.05585739218723797,0.06148200109601021,0.057081498205661774,0.057040327784393226,0.05736788255430777,0.0728836257692578,0.06466142031248039,2.2951948642730713,1.2542517185211182
2.297504425048828,1.1904761791229248,9.949321746826172,0.0010000000474974513,4704.0,4705.0,10.0,0.8499057292938232,0.019197702407836914,19,199,,,,,,,,,,,,,,,,
,,,,,,,,,20,209,2.3054306507110596,0.8076514005661011,10.028496742248535,1.0000915823883145,0.05825052782893181,0.059582944959402084,0.05546627470141293,0.05589408628722276,0.061672382056713104,0.057153746485710144,0.057068929689463935,0.05742468070103226,0.07364171493969136,0.06495719915431937,2.293851852416992,1.1479591131210327
2.296642303466797,1.1267006397247314,9.94074821472168,0.0010000000474974513,4704.0,4705.0,10.0,0.7852420806884766,0.014853954315185547,20,209,,,,,,,,,,,,,,,,
,,,,,,,,,21,219,2.304563045501709,0.5738576054573059,10.01979923248291,1.0001408730424715,0.05836376175284386,0.05965036526322365,0.05549961285858505,0.055914459020121716,0.06186529994010925,0.057230349630117416,0.05711897380371456,0.057450964529434864,0.07440834273450656,0.0652773293591733,2.29266357421875,1.4455782175064087
2.295018434524536,1.211734652519226,9.924619674682617,0.0010000000474974513,4704.0,4705.0,10.0,0.8838016986846924,0.043489694595336914,21,219,,,,,,,,,,,,,,,,
,,,,,,,,,22,229,2.304152250289917,0.6376195549964905,10.015684127807617,1.0002050817530193,0.05849182978272438,0.059703703969717026,0.05550971756551554,0.05592278829105868,0.062048956751823425,0.05729905143380165,0.057141406463834477,0.05749801094908515,0.07517426170354294,0.06560163893032049,2.2915971279144287,1.3818026781082153
2.2942662239074707,1.4243197441101074,9.917156219482422,0.0010000000474974513,4704.0,4705.0,10.0,0.7721447944641113,0.017922163009643555,22,229,,,,,,,,,,,,,,,,
,,,,,,,,,23,239,2.3044521808624268,0.8926673531532288,10.018688201904297,1.0002862150421628,0.0586378313601017,0.05975884944200516,0.055534526254220264,0.05595034706162874,0.06222178414463997,0.05735849589109421,0.05716380751381802,0.05754650089829694,0.07593912288641709,0.06585413588469813,2.290706157684326,1.1267006397247314
2.29355788230896,1.0416667461395264,9.910134315490723,0.0010000000474974513,4704.0,4705.0,10.0,0.799140214920044,0.025622844696044922,23,239,,,,,,,,,,,,,,,,
,,,,,,,,,24,249,2.3033621311187744,0.6588734984397888,10.007773399353027,1.0003876752736398,0.058802954852581024,0.05982527509331703,0.055604316166998236,0.05597475008691655,0.062407705932855606,0.05742610618472099,0.05720126025707601,0.05758218347391747,0.07671385855764062,0.06614058440695253,2.2893242835998535,1.5731291770935059
2.291576623916626,1.3392857313156128,9.890519142150879,0.0010000000474974513,4704.0,4705.0,10.0,0.8205013275146484,0.017265796661376953,24,249,,,,,,,,,,,,,,,,
,,,,,,,,,25,259,2.304035186767578,0.7863974571228027,10.014511108398438,1.0005013491185364,0.05899583920836449,0.059882231056690216,0.05564082060616474,0.0560048903519579,0.06259476393461227,0.05749119818210602,0.05724176864685104,0.05762003134388025,0.0775056224050735,0.06646870321601277,2.288203477859497,1.318027138710022
2.2907655239105225,1.2755101919174194,9.882499694824219,0.0010000000474974513,4704.0,4705.0,10.0,0.8483150005340576,0.04824018478393555,25,259,,,,,,,,,,,,,,,,
,,,,,,,,,26,269,2.3038346767425537,0.701381504535675,10.012503623962402,1.000632209262316,0.059225618839263916,0.05995520204305649,0.05566223647356433,0.056060229164052705,0.06278970837593079,0.05755959078669548,0.05732648381235794,0.05769355652110751,0.07829650294653584,0.06676791345637666,2.2870090007781982,1.5518707036972046
2.289797306060791,1.2967686653137207,9.872936248779297,0.0010000000474974513,4704.0,4705.0,10.0,0.835974931716919,0.02169013023376465,26,269,,,,,,,,,,,,,,,,
,,,,,,,,,27,279,2.3041765689849854,0.5951115489006042,10.0159273147583,1.0007821749870875,0.059474777430295944,0.060037918388843536,0.05569976297380722,0.056081118195845915,0.06298620253801346,0.057626064866781235,0.05740199515982127,0.05771877087322915,0.07907403575333267,0.0670580247073936,2.2858502864837646,1.509353756904602
2.2889373302459717,1.5306122303009033,9.864449501037598,0.0010000000474974513,4704.0,4705.0,10.0,0.7647852897644043,0.035094261169433594,27,279,,,,,,,,,,,,,,,,
,,,,,,,,,28,289,2.3052797317504883,0.4675876498222351,10.026982307434082,1.0009407774813486,0.05975819379091263,0.06010952219367027,0.055726526222611636,0.05609966807754677,0.06318012624979019,0.057687897235155106,0.05742797869192824,0.05774721999597401,0.07986084327281988,0.06737224056917201,2.2840523719787598,1.5731291770935059
2.286749839782715,1.3392857313156128,9.842894554138184,0.0010000000474974513,4704.0,4705.0,10.0,0.8611018657684326,0.020414352416992188,28,289,,,,,,,,,,,,,,,,
,,,,,,,,,29,299,2.308093786239624,0.4675876498222351,10.055238723754883,1.0011081912252908,0.060070913285017014,0.06021477282047272,0.05577560622770258,0.05614877969277409,0.06339238584041595,0.05776164308190346,0.05750244163653486,0.057813675039363556,0.0806854748263654,0.06766685504881491,2.282726287841797,1.5518707036972046
2.285909652709961,1.2542517185211182,9.83462905883789,0.0010000000474974513,4704.0,4705.0,10.0,0.8137712478637695,0.03211092948913574,29,299,,,,,,,,,,,,,,,,
,,,,,,,,,30,309,2.310572862625122,0.4463336765766144,10.08019733428955,1.0012843289788182,0.06040782853960991,0.06033703684806824,0.05577465792361108,0.05619979845289653,0.06363310664892197,0.0578504353761673,0.05761070635364722,0.0578537883024338,0.08154638735477383,0.06796080638177658,2.280937433242798,1.5306122303009033
2.28444766998291,1.46683669090271,9.820260047912598,0.0010000000474974513,4704.0,4705.0,10.0,0.8571233749389648,0.015216350555419922,30,309,,,,,,,,,,,,,,,,
,,,,,,,,,31,319,2.31239914894104,0.5100956559181213,10.098624229431152,1.0014724186254775,0.06079418212175369,0.06050065904855728,0.055894065213798506,0.05631390050852765,0.06388375908136368,0.0579422302544117,0.05768490061209459,0.057900998041122066,0.08243087651908657,0.06828171539843055,2.278459310531616,1.5943877696990967
2.282557725906372,1.46683669090271,9.801718711853027,0.0010000000474974513,4704.0,4705.0,10.0,0.8752624988555908,0.03053903579711914,31,319,,,,,,,,,,,,,,,,
,,,,,,,,,32,329,2.3147943019866943,0.4888416528701782,10.12283992767334,1.0016523949432223,0.06119875609874725,0.06068950146436691,0.05597570365936411,0.056399479684429016,0.06413856148719788,0.05803637579083443,0.05775225127601499,0.05794719098709,0.08332052375406662,0.06867191553226386,2.27679181098938,1.9132652282714844
2.280099868774414,1.4455782175064087,9.777656555175781,0.0010000000474974513,4704.0,4705.0,10.0,0.8994951248168945,0.03511857986450195,32,329,,,,,,,,,,,,,,,,
,,,,,,,,,33,339,2.3191421031951904,0.34006375074386597,10.166947364807129,1.0018352501841306,0.061628591269254684,0.06089870631694794,0.05609975763959986,0.05651078424299023,0.06441230326890945,0.05813216045498848,0.05785273463122103,0.05798110866342915,0.08423452733330766,0.06897009249756632,2.274158477783203,1.892006754875183
2.2775137424468994,1.4455782175064087,9.752403259277344,0.0010000000474974513,4704.0,4705.0,10.0,0.8241009712219238,0.027463436126708984,33,339,,,,,,,,,,,,,,,,
,,,,,,,,,34,349,2.321655750274658,0.4675876498222351,10.192536354064941,1.0020080728140155,0.062067918479442596,0.06118996813893318,0.0563164293194383,0.056733261651211044,0.06471025943756104,0.05824308842420578,0.057979891673178394,0.058081107329877306,0.08521489336296297,0.06933910278163233,2.2709603309631348,1.9770407676696777
2.275233030319214,1.6794216632843018,9.730186462402344,0.0010000000474974513,4704.0,4705.0,10.0,0.8726038932800293,0.02770686149597168,34,349,,,,,,,,,,,,,,,,
,,,,,,,,,35,359,2.325087070465088,0.3613177239894867,10.227571487426758,1.0021696414715355,0.06248766556382179,0.06150134280323982,0.05651280202336269,0.05690091654623132,0.06500297784805298,0.05834992602467537,0.058109113910712794,0.058188139251670726,0.0862226255201862,0.06971799086684534,2.2677736282348633,2.147108793258667
2.2723026275634766,2.1045918464660645,9.701714515686035,0.0010000000474974513,4704.0,4705.0,10.0,0.7915158271789551,0.020931243896484375,35,359,,,,,,,,,,,,,,,,
,,,,,,,,,36,369,2.3303980827331543,0.40382570028305054,10.282033920288086,1.002339236217874,0.06295033544301987,0.061870891600847244,0.05677901205526962,0.05713997873934117,0.06531855463981628,0.05846184864640236,0.05820220049400517,0.05826419323980863,0.08724148078963069,0.0700969020850821,2.2657806873321533,2.1045918464660645
2.268843650817871,1.764455795288086,9.668213844299316,0.0010000000474974513,4704.0,4705.0,10.0,0.8457646369934082,0.023018598556518555,36,369,,,,,,,,,,,,,,,,
,,,,,,,,,37,379,2.3353753089904785,0.42507970333099365,10.333337783813477,1.002507784083062,0.06341224908828735,0.06227099150419235,0.057034269174919786,0.0573411403789276,0.06567784398794174,0.05858739838004112,0.058329368072674664,0.05837704142669655,0.08827900543958775,0.07049756605666438,2.261824607849121,2.4022109508514404
2.2666125297546387,2.062074899673462,9.64666748046875,0.0010000000474974513,4704.0,4705.0,10.0,0.8929071426391602,0.0257871150970459,37,379,,,,,,,,,,,,,,,,
,,,,,,,,,38,389,2.3402063846588135,0.2975557744503021,10.383378982543945,1.0026717082231702,0.06387951225042343,0.06268775463104248,0.05721609067939578,0.0575693655636141,0.0660250335931778,0.058715227991342545,0.05844029857795534,0.058511184308794595,0.08931072862317058,0.07086373097880751,2.2584893703460693,2.6785714626312256
2.262936592102051,2.529761791229248,9.611271858215332,0.0010000000474974513,4704.0,4705.0,10.0,0.8506221771240234,0.015292882919311523,38,389,,,,,,,,,,,,,,,,
,,,,,,,,,39,399,2.344289541244507,0.21253985166549683,10.425863265991211,1.0028337130811693,0.0643463209271431,0.06308713555335999,0.05748486640070582,0.05779883934868772,0.06637068837881088,0.05884553864598274,0.05855254090389591,0.058656264298081226,0.09039669333635009,0.07127157389876437,2.2546448707580566,2.5085034370422363
2.2600274085998535,2.529761791229248,9.583351135253906,0.0010000000474974513,4704.0,4705.0,10.0,0.9058794975280762,0.031097888946533203,39,399,,,,,,,,,,,,,,,,
,,,,,,,,,40,409,2.3476104736328125,0.25504782795906067,10.46054458618164,1.0029867322092958,0.06479199975728989,0.06350111216306686,0.05772660491869611,0.0580466154027272,0.06670986115932465,0.058972202241420746,0.05860525607467092,0.058738329480487995,0.09150407549306153,0.07174570835381926,2.252021551132202,2.4872448444366455
2.2574315071105957,2.1045918464660645,9.55850601196289,0.0010000000474974513,4704.0,4705.0,10.0,0.8175463676452637,0.03143000602722168,40,409,,,,,,,,,,,,,,,,
,,,,,,,,,41,419,2.3515732288360596,0.31880977749824524,10.502079010009766,1.0031389661765593,0.06526036560535431,0.06394968181848526,0.05801437306361637,0.05828001411306841,0.06703201681375504,0.059102240949869156,0.05864440522858147,0.05881058498390386,0.0926443362608976,0.0722604258435631,2.2472081184387207,2.6573128700256348
2.252967357635498,2.3809523582458496,9.515931129455566,0.0010000000474974513,4704.0,4705.0,10.0,0.7954144477844238,0.02996969223022461,41,419,,,,,,,,,,,,,,,,
,,,,,,,,,42,429,2.3591995239257812,0.17003187537193298,10.582477569580078,1.0032883212206598,0.06571301817893982,0.06444860249757767,0.05844766900808868,0.05868646778339534,0.06741011887788773,0.05926258862018585,0.058774091081449494,0.058955427897167616,0.09384252445238014,0.07277935354363187,2.244152069091797,2.636054277420044
2.2491908073425293,2.721088409423828,9.480061531066895,0.0010000000474974513,4704.0,4705.0,10.0,0.8343396186828613,0.020796537399291992,42,429,,,,,,,,,,,,,,,,
,,,,,,,,,43,439,2.364750385284424,0.31880977749824524,10.641382217407227,1.0034327908193927,0.06615821272134781,0.06494874507188797,0.05883933967130042,0.05900245324339364,0.06777630746364594,0.059432197362184525,0.05894050791279476,0.05908044598656305,0.0950356636233152,0.0732390992579059,2.2395455837249756,2.6998298168182373
2.2449417114257812,2.529761791229248,9.439865112304688,0.0010000000474974513,4704.0,4705.0,10.0,0.8168723583221436,0.02327752113342285,43,439,,,,,,,,,,,,,,,,
,,,,,,,,,44,449,2.3696908950805664,0.25504782795906067,10.694086074829102,1.0035786562596591,0.06659839302301407,0.06542026251554489,0.05913602187468073,0.0593937709267491,0.06810124218463898,0.05959858000278473,0.05898342920964704,0.05908097282216944,0.0962624447562136,0.0736922597714153,2.234621524810791,3.1887755393981934
2.2423741817474365,2.4022107124328613,9.415658950805664,0.0010000000474974513,4704.0,4705.0,10.0,0.8547708988189697,0.024776220321655273,44,449,,,,,,,,,,,,,,,,
,,,,,,,,,45,459,2.3765053749084473,0.1912858635187149,10.767210006713867,1.0037269644226094,0.06705132126808167,0.06590551137924194,0.05948818513576957,0.05971413439063647,0.06851937621831894,0.05981019511818886,0.05906005744859591,0.059220078495679646,0.09761095853786303,0.07431631935348086,2.230184555053711,3.018707513809204
2.236760139465332,3.039966106414795,9.362947463989258,0.0010000000474974513,4704.0,4705.0,10.0,0.8628449440002441,0.025475025177001953,45,459,,,,,,,,,,,,,,,,
,,,,,,,,,46,469,2.3838930130004883,0.14877788722515106,10.847047805786133,1.0038740512242177,0.06750926375389099,0.06640520691871643,0.059931706959361834,0.0601252979712845,0.06891711801290512,0.06003011390566826,0.059104116710357986,0.059371196021015454,0.09901698535270362,0.07498831827179213,2.2252326011657715,3.422618865966797
2.2317206859588623,3.0824830532073975,9.315882682800293,0.0010000000474974513,4704.0,4705.0,10.0,0.8819653987884521,0.0546722412109375,46,469,,,,,,,,,,,,,,,,
,,,,,,,,,47,479,2.389004707336426,0.17003187537193298,10.902637481689453,1.004015816379979,0.06796397268772125,0.0668962225317955,0.06020859068065415,0.060460165219415676,0.06933122128248215,0.06026632338762283,0.05916441304550888,0.05952999480949238,0.10048802784897874,0.07570072287161014,2.220184087753296,3.2738094329833984
2.226547956466675,3.337584972381592,9.267817497253418,0.0010000000474974513,4704.0,4705.0,10.0,0.7821629047393799,0.038207292556762695,47,479,,,,,,,,,,,,,,,,
,,,,,,,,,48,489,2.395240068435669,0.17003187537193298,10.970831871032715,1.0041625542212038,0.06841044872999191,0.06743554025888443,0.060656653827173466,0.060881054185357594,0.06978955119848251,0.06055666133761406,0.059228713331268314,0.05970140604238618,0.1020899522990575,0.07644898365826146,2.2165884971618652,3.1675169467926025
2.2233781814575195,3.1675169467926025,9.238487243652344,0.0010000000474974513,4704.0,4705.0,10.0,0.7608940601348877,0.028583526611328125,48,489,,,,,,,,,,,,,,,,
,,,,,,,,,49,499,2.402514696121216,0.14877788722515106,11.050931930541992,1.0043130433865506,0.06886696815490723,0.0679377093911171,0.060968429870676744,0.06117325828608362,0.0702078714966774,0.06083428114652634,0.059228945138935125,0.05982442742483342,0.1037657254902759,0.07723991716274835,2.211136817932129,3.8265304565429688
2.217343330383301,3.337584972381592,9.182902336120605,0.0010000000474974513,4704.0,4705.0,10.0,0.8013594150543213,0.01731276512145996,49,499,,,,,,,,,,,,,,,,
,,,,,,,,,50,509,2.410456418991089,0.23379382491111755,11.139043807983398,1.0044682435170733,0.06932508200407028,0.068460613489151,0.06140218943048267,0.061559787033777034,0.07068609446287155,0.06115705519914627,0.05935933168315964,0.06011132629100314,0.10546273073982257,0.07813439408160026,2.204233169555664,3.507652997970581
2.2109062671661377,3.422618865966797,9.123981475830078,0.0010000000474974513,4704.0,4705.0,10.0,0.8770053386688232,0.017545461654663086,50,509,,,,,,,,,,,,,,,,
,,,,,,,,,51,519,2.417386770248413,0.14877788722515106,11.216509819030762,1.0046212626451996,0.069783054292202,0.06898748129606247,0.06182325752053076,0.061888089910252644,0.0711764469742775,0.0615144781768322,0.05943828326713267,0.060418987748420534,0.10713827492578935,0.0790885542017618,2.196669101715088,4.1454081535339355
2.2058887481689453,3.7414965629577637,9.078315734863281,0.0010000000474974513,4704.0,4705.0,10.0,0.8573110103607178,0.0371394157409668,51,519,,,,,,,,,,,,,,,,
,,,,,,,,,52,529,2.4272983074188232,0.12752391397953033,11.328235626220703,1.004774892453997,0.07024083286523819,0.06952830404043198,0.062179635466470685,0.06226214845914289,0.07164574414491653,0.061895474791526794,0.05956442878472577,0.06054867886964462,0.10882966409416547,0.08003988438201626,2.1888411045074463,4.443027019500732
2.198253870010376,4.0603742599487305,9.009268760681152,0.0010000000474974513,4704.0,4705.0,10.0,0.8140466213226318,0.015591621398925781,52,529,,,,,,,,,,,,,,,,
,,,,,,,,,53,539,2.435553550720215,0.1912858635187149,11.422140121459961,1.0049273881415481,0.07067828625440598,0.07005923241376877,0.0626970038370101,0.06260630908737072,0.07214009016752243,0.06230355426669121,0.05978152193304933,0.06082872360457526,0.11057890435110418,0.08102628422629604,2.1825063228607178,4.485544204711914
2.1920723915100098,4.102890968322754,8.953749656677246,0.0010000000474974513,4704.0,4705.0,10.0,0.859825849533081,0.017964839935302734,53,539,,,,,,,,,,,,,,,,
,,,,,,,,,54,549,2.4465723037719727,0.21253985166549683,11.548693656921387,1.0050777900667989,0.07111817598342896,0.07057799398899078,0.06302377889022719,0.06287088066054179,0.07263273000717163,0.06274324655532837,0.059894817930202675,0.06111742424851881,0.11242763103235137,0.08207363958819243,2.176393985748291,4.315475940704346
2.1846818923950195,4.166666507720947,8.887821197509766,0.0010000000474974513,4704.0,4705.0,10.0,0.9069545269012451,0.0411684513092041,54,549,,,,,,,,,,,,,,,,
,,,,,,,,,55,559,2.4523394107818604,0.08501593768596649,11.61548900604248,1.005234560519047,0.07158733904361725,0.07110682129859924,0.06337290230986718,0.06318276207116635,0.07313202321529388,0.06321214884519577,0.0599749074790855,0.06133448051834992,0.11432934516681735,0.08322067514948536,2.167623519897461,4.995748043060303
2.1786491870880127,4.357993125915527,8.834364891052246,0.0010000000474974513,4704.0,4705.0,10.0,0.8638875484466553,0.016085386276245117,55,559,,,,,,,,,,,,,,,,
,,,,,,,,,56,569,2.4642422199249268,0.12752391397953033,11.754571914672852,1.0053925523326368,0.07203853875398636,0.07164233177900314,0.06377837606596624,0.06352006329979903,0.07366060465574265,0.06374900788068771,0.06026450374355992,0.061682655633898416,0.11638219186233686,0.0845582188724779,2.1595590114593506,5.272108554840088
