train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,epoch,step,val_loss,val_accuracy,val_perplexity,paramnorm_transformer.embedding.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.linear.weight,full_train_loss,full_train_acc
2.4988584518432617,0.0,12.168595314025879,0.0010000000474974513,1882.0,7527.0,4.0,0.0792384147644043,0.011018753051757812,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,6,27,2.4173617362976074,0.8237013816833496,11.216229438781738,0.9965961575508118,0.051569417119026184,0.05230402201414108,0.05152453854680061,0.052288562059402466,0.05239555612206459,0.051541052758693695,0.052991125732660294,0.0526728481054306,0.05168589577078819,0.0523877888917923,0.052537620067596436,0.05157860368490219,0.051519233733415604,0.9982472062110901,0.00834711454808712,0.052188705652952194,0.02741571143269539,0.9984211921691895,0.008532618172466755,0.0519070103764534,0.052181173115968704,0.05193719640374184,0.05183825269341469,0.05218173563480377,0.051429830491542816,0.051857709884643555,0.05233234167098999,0.05165684595704079,0.052206043154001236,0.05200915038585663,0.05160784721374512,0.051671676337718964,0.9992185831069946,0.008513418957591057,0.05178646743297577,0.027127176523208618,1.0096876621246338,0.014445891603827477,0.052478887140750885,2.3822596073150635,1.5940488576889038
2.412726879119873,0.9564292430877686,11.164363861083984,0.0010000000474974513,1882.0,7527.0,4.0,0.07912230491638184,0.011017322540283203,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,31,2.3833677768707275,0.8502723574638367,10.841352462768555,0.9965681433677673,0.051646631211042404,0.052378904074430466,0.05158461630344391,0.052480436861515045,0.05262453109025955,0.05162927508354187,0.053196825087070465,0.0528622604906559,0.05176733061671257,0.052644118666648865,0.05280627682805061,0.05169707164168358,0.051591746509075165,0.9981462359428406,0.008670050650835037,0.05232212319970131,0.027611538767814636,0.9982962012290955,0.008801644667983055,0.05202564224600792,0.052264582365751266,0.05196777358651161,0.051960840821266174,0.052282776683568954,0.05145841836929321,0.052013296633958817,0.052468154579401016,0.051695048809051514,0.05235787481069565,0.05215885490179062,0.05165538936853409,0.05170533433556557,0.9991656541824341,0.008848884142935276,0.051906928420066833,0.027294332161545753,1.0120373964309692,0.016332563012838364,0.05284428223967552,2.3486645221710205,1.7534537315368652
2.3719329833984375,1.11583411693573,10.718091011047363,0.0010000000474974513,1882.0,7527.0,4.0,0.079132080078125,0.010988950729370117,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,35,2.3615548610687256,0.8502723574638367,10.607431411743164,0.996549129486084,0.05170505866408348,0.052435681223869324,0.05163341015577316,0.05262282118201256,0.05279282480478287,0.05169684812426567,0.05334966257214546,0.05300459265708923,0.05182979255914688,0.05285178869962692,0.053022343665361404,0.05178907513618469,0.05164735019207001,0.9980799555778503,0.008900083601474762,0.05242103710770607,0.027753906324505806,0.9982049465179443,0.009002642706036568,0.052128784358501434,0.05233696848154068,0.05198730528354645,0.05205608904361725,0.05236412212252617,0.051483891904354095,0.05214321240782738,0.05257802829146385,0.05172360688447952,0.05247299745678902,0.05227303504943848,0.051691941916942596,0.05173231288790703,0.9991328120231628,0.009106709621846676,0.051997993141412735,0.02741723135113716,1.014243483543396,0.017995784059166908,0.05318601429462433,2.328275680541992,1.7534537315368652
2.342848777770996,1.7534537315368652,10.410853385925293,0.0010000000474974513,1882.0,7527.0,4.0,0.09276771545410156,0.011059761047363281,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9,39,2.345781087875366,0.8502723574638367,10.441425323486328,0.9965372681617737,0.05175754427909851,0.05248580873012543,0.051680415868759155,0.05272785946726799,0.05291663482785225,0.05174986645579338,0.05346585810184479,0.05311243236064911,0.05187925323843956,0.0530271977186203,0.053204502910375595,0.05186304822564125,0.05169205367565155,0.9980427026748657,0.009059589356184006,0.05249432846903801,0.027856826782226562,0.9981430172920227,0.009149528108537197,0.052192796021699905,0.05238979309797287,0.05199912190437317,0.05213484540581703,0.05243368819355965,0.05150573328137398,0.05224736034870148,0.05266554281115532,0.051745813339948654,0.05256546661257744,0.052365805953741074,0.051720645278692245,0.051752056926488876,0.9991155862808228,0.009300888516008854,0.05206592008471489,0.027509771287441254,1.0162467956542969,0.019421404227614403,0.05349551513791084,2.3153481483459473,1.7534537315368652
2.3253965377807617,1.7534536123275757,10.23073673248291,0.0010000000474974513,1882.0,7527.0,4.0,0.07939410209655762,0.01107025146484375,9,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,43,2.3356199264526367,0.8502723574638367,10.33586597442627,0.9965310096740723,0.0517941489815712,0.05252504348754883,0.051720790565013885,0.05280374363064766,0.053006015717983246,0.051789119839668274,0.05354781821370125,0.05318835377693176,0.05191650986671448,0.05317443609237671,0.0533616803586483,0.05192824453115463,0.05172758921980858,0.9980195760726929,0.009170040488243103,0.052547670900821686,0.027930719777941704,0.9981013536453247,0.009256772696971893,0.05223960801959038,0.052432600408792496,0.05201233550906181,0.05218954384326935,0.052483685314655304,0.05151889845728874,0.05233028531074524,0.052735835313797,0.051767509430646896,0.052634626626968384,0.0524352565407753,0.05174243077635765,0.05176706984639168,0.9991005659103394,0.009437552653253078,0.05211475491523743,0.02757800742983818,1.0180320739746094,0.020624415948987007,0.05376989394426346,2.3069498538970947,1.7534537315368652
2.314004421234131,1.7534537315368652,10.114848136901855,0.0010000000474974513,1882.0,7527.0,4.0,0.08031558990478516,0.011363506317138672,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,11,47,2.3300623893737793,0.8635578751564026,10.278582572937012,0.9965295791625977,0.051815442740917206,0.052562665194272995,0.05175388604402542,0.05285723879933357,0.05306917056441307,0.05181952938437462,0.053601253777742386,0.05323705077171326,0.05193983018398285,0.05330749973654747,0.053506702184677124,0.05198484659194946,0.05175468325614929,0.9980003237724304,0.009245607070624828,0.05258558690547943,0.027982637286186218,0.9980689883232117,0.009341924451291561,0.05226743966341019,0.05246204510331154,0.05202249065041542,0.052232373505830765,0.052524082362651825,0.05152573063969612,0.05239623412489891,0.05279255285859108,0.051790762692689896,0.05268670991063118,0.05248603969812393,0.05175994336605072,0.0517788864672184,0.9990852475166321,0.009538493119180202,0.05215063318610191,0.027628475800156593,1.0196285247802734,0.021665163338184357,0.05401121824979782,2.300762414932251,1.7534537315368652
2.3066468238830566,1.7534538507461548,10.04069995880127,0.0010000000474974513,1882.0,7527.0,4.0,0.08037376403808594,0.01126241683959961,11,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,12,51,2.3262343406677246,0.8502723574638367,10.239311218261719,0.9965318441390991,0.051841698586940765,0.0526207759976387,0.05178605392575264,0.05289454758167267,0.05311359092593193,0.05183935537934303,0.05363091081380844,0.05326351895928383,0.05195223540067673,0.053436458110809326,0.05364947393536568,0.05204024538397789,0.0517769455909729,0.997986376285553,0.009302460588514805,0.052612368017435074,0.02801843360066414,0.9980350136756897,0.009397138841450214,0.05227980390191078,0.05247914418578148,0.05202903598546982,0.05225963145494461,0.05255233123898506,0.05152958258986473,0.05244508758187294,0.05283532291650772,0.05180066078901291,0.052715566009283066,0.052516594529151917,0.05177241191267967,0.05178654566407204,0.9990657567977905,0.009604811668395996,0.05217716470360756,0.027665728703141212,1.0210438966751099,0.022565720602869987,0.054224561899900436,2.2956459522247314,1.7534537315368652
2.3008198738098145,1.7534537315368652,9.982362747192383,0.0010000000474974513,1882.0,7527.0,4.0,0.0797719955444336,0.01120901107788086,12,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13,55,2.325268268585205,0.8502723574638367,10.229424476623535,0.996537983417511,0.05188876762986183,0.05270933732390404,0.05182122066617012,0.05291995406150818,0.05314391106367111,0.051850829273462296,0.053647883236408234,0.05327792838215828,0.051959432661533356,0.0535597987473011,0.053791243582963943,0.05210014432668686,0.051796264946460724,0.9979854822158813,0.009350589476525784,0.05263105779886246,0.028043607249855995,0.9980185031890869,0.009440482594072819,0.05228479579091072,0.05249086767435074,0.052035026252269745,0.0522761270403862,0.05257206782698631,0.05153273046016693,0.05248924344778061,0.05287579447031021,0.0518084391951561,0.052733633667230606,0.05253645032644272,0.051780298352241516,0.051792312413454056,0.9990547895431519,0.009651236236095428,0.052195124328136444,0.02769169770181179,1.0223318338394165,0.023353053256869316,0.05441433563828468,2.2921838760375977,1.7534537315368652
2.2959938049316406,1.7534537315368652,9.934304237365723,0.0010000000474974513,1882.0,7527.0,4.0,0.07942318916320801,0.011070013046264648,13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,14,59,2.323984146118164,0.8502723574638367,10.216297149658203,0.9965484142303467,0.05195534974336624,0.052804816514253616,0.051869720220565796,0.05293755978345871,0.05316528305411339,0.0518597774207592,0.05365686118602753,0.0532839298248291,0.05196407809853554,0.053684428334236145,0.05393465980887413,0.052177999168634415,0.051819030195474625,0.9980034828186035,0.009383033029735088,0.05264386162161827,0.028060857206583023,0.9980149865150452,0.009463075548410416,0.052290163934230804,0.052502404898405075,0.052042022347450256,0.05228911340236664,0.052589770406484604,0.05153363570570946,0.05252983421087265,0.052914198487997055,0.05181262269616127,0.05274999886751175,0.05254851281642914,0.051787130534648895,0.05179616063833237,0.9990546703338623,0.009665250778198242,0.05220621079206467,0.027708277106285095,1.0235004425048828,0.024024520069360733,0.05458483099937439,2.289050817489624,1.7534537315368652
2.292978286743164,1.7534537315368652,9.90439224243164,0.0010000000474974513,1882.0,7527.0,4.0,0.0792543888092041,0.011065483093261719,14,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,15,63,2.322350263595581,0.8502723574638367,10.199617385864258,0.9965639710426331,0.052035704255104065,0.05290359631180763,0.05193339288234711,0.05294940993189812,0.05317988991737366,0.05186600983142853,0.0536624900996685,0.05328597500920296,0.051968444138765335,0.053820353001356125,0.054093580693006516,0.05227401480078697,0.05184759199619293,0.99803227186203,0.00940555240958929,0.05265307426452637,0.028073253110051155,0.9980238080024719,0.009474735707044601,0.05230117589235306,0.05251581594347954,0.05204431712627411,0.05230022966861725,0.05260644108057022,0.05153583362698555,0.052574045956134796,0.052957307547330856,0.05182058364152908,0.05276331305503845,0.05255890265107155,0.051792435348033905,0.051799289882183075,0.9990638494491577,0.009670527651906013,0.052213795483112335,0.02772030420601368,1.024578332901001,0.02462584339082241,0.054740335792303085,2.286127805709839,1.7534537315368652
2.2900190353393555,1.7534537315368652,9.875125885009766,0.0010000000474974513,1882.0,7527.0,4.0,0.07969093322753906,0.011074304580688477,15,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,16,67,2.3205161094665527,0.8369868397712708,10.180927276611328,0.9965837597846985,0.05213451012969017,0.05301067978143692,0.05201523005962372,0.05295635759830475,0.053189124912023544,0.051870472729206085,0.05365726724267006,0.05327913910150528,0.05197183042764664,0.053958918899297714,0.054256971925497055,0.052391450852155685,0.05188053473830223,0.9980736970901489,0.00942335557192564,0.05265963450074196,0.028082728385925293,0.9980480074882507,0.009490150026977062,0.05231267586350441,0.05252917855978012,0.05205235257744789,0.052311792969703674,0.052623771131038666,0.051539529114961624,0.05262426659464836,0.0530068539083004,0.051834262907505035,0.05275845155119896,0.052555397152900696,0.05179644376039505,0.05180422589182854,0.999085009098053,0.009673037566244602,0.052216824144124985,0.027727916836738586,1.0255820751190186,0.025177380070090294,0.05488405376672745,2.2830381393432617,1.7534537315368652
2.2871484756469727,1.7534537315368652,9.846818923950195,0.0010000000474974513,1882.0,7527.0,4.0,0.09431838989257812,0.011299848556518555,16,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,17,71,2.3206329345703125,0.8635578751564026,10.182116508483887,0.9966086149215698,0.05225694552063942,0.0531313382089138,0.05211702734231949,0.052959371358156204,0.05319387465715408,0.05186941474676132,0.053631119430065155,0.05324970930814743,0.051966216415166855,0.05410345271229744,0.05442485585808754,0.05252913758158684,0.051918137818574905,0.9981219172477722,0.009444713592529297,0.05266374722123146,0.028089461848139763,0.9980730414390564,0.009503648616373539,0.052319806069135666,0.052539415657520294,0.05205865949392319,0.05232509970664978,0.0526433140039444,0.051542188972234726,0.052678611129522324,0.053061746060848236,0.05184779316186905,0.05274451896548271,0.0525515191257,0.051795732229948044,0.051807522773742676,0.9991017580032349,0.009675727225840092,0.05221765488386154,0.02773291803896427,1.0265257358551025,0.025686446577310562,0.05501869320869446,2.2795767784118652,1.8065887689590454
2.284083843231201,1.8065886497497559,9.816688537597656,0.0010000000474974513,1882.0,7527.0,4.0,0.07919120788574219,0.011071443557739258,17,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,18,75,2.321551561355591,0.7971303462982178,10.191474914550781,0.9966413378715515,0.05241763964295387,0.053272321820259094,0.05225231498479843,0.05295946076512337,0.05319540947675705,0.051868412643671036,0.05361013114452362,0.053224414587020874,0.051959503442049026,0.05426051840186119,0.05459925904870033,0.05270260572433472,0.05197053402662277,0.9981886148452759,0.009470757097005844,0.05266647785902023,0.02809387817978859,0.9981065392494202,0.009501319378614426,0.05232621729373932,0.05254887789487839,0.0520688034594059,0.05233216658234596,0.05265279486775398,0.051546838134527206,0.05274440720677376,0.053128357976675034,0.05186556279659271,0.05272864177823067,0.05254605412483215,0.05179660767316818,0.051812510937452316,0.9991270303726196,0.009657194837927818,0.05221571400761604,0.02773531898856163,1.0274492502212524,0.02615116909146309,0.055148832499980927,2.2759411334991455,2.1253983974456787
2.2807984352111816,1.7003188133239746,9.784489631652832,0.0010000000474974513,1882.0,7527.0,4.0,0.07920527458190918,0.011035919189453125,18,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,19,79,2.319706916809082,0.8901289105415344,10.17269229888916,0.9966832399368286,0.05259764567017555,0.053426507860422134,0.05242003872990608,0.05295783653855324,0.053195010870695114,0.05186888203024864,0.053603947162628174,0.05321675166487694,0.05195232853293419,0.054440997540950775,0.054785650223493576,0.05291527137160301,0.05203848332166672,0.9982836842536926,0.009494456462562084,0.05266833305358887,0.028096823021769524,0.9981679320335388,0.009486221708357334,0.052343010902404785,0.052565496414899826,0.05207919329404831,0.05235181748867035,0.05267592519521713,0.05155593156814575,0.052824467420578,0.05320857837796211,0.051884327083826065,0.05271725729107857,0.0525289885699749,0.05179772153496742,0.05181984603404999,0.9991661906242371,0.009641226381063461,0.05221358314156532,0.027737760916352272,1.028344988822937,0.026596037670969963,0.055275242775678635,2.2709758281707764,2.391073226928711
2.2770190238952637,2.1253983974456787,9.747579574584961,0.0010000000474974513,1882.0,7527.0,4.0,0.079315185546875,0.011089086532592773,19,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,20,83,2.321821928024292,0.8369868397712708,10.194230079650879,0.9967368841171265,0.052823469042778015,0.05360588803887367,0.05263819545507431,0.05295281484723091,0.05319075286388397,0.051865603774785995,0.05356873571872711,0.05318135395646095,0.05193965509533882,0.05464339628815651,0.05498384311795235,0.053179267793893814,0.052127886563539505,0.9984025359153748,0.009532792493700981,0.05267086997628212,0.0281007532030344,0.9982317686080933,0.009474175982177258,0.05235707759857178,0.05258096754550934,0.05209366977214813,0.05238136649131775,0.05270751938223839,0.05156784504652023,0.05291460454463959,0.05329893156886101,0.051906000822782516,0.05270426720380783,0.05252154916524887,0.05180083215236664,0.05183052271604538,0.9992141127586365,0.009616576135158539,0.05221032351255417,0.0277389045804739,1.0292408466339111,0.027001915499567986,0.05540161579847336,2.2640655040740967,2.072263479232788
2.272204875946045,2.391073226928711,9.700766563415527,0.0010000000474974513,1882.0,7527.0,4.0,0.07940459251403809,0.01108860969543457,20,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
