train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,epoch,step,val_loss,val_accuracy,val_perplexity,paramnorm_transformer.embedding.weight,paramnorm_transformer.fc1.weight,paramnorm_transformer.fc1.bias,paramnorm_transformer.fc2.weight,paramnorm_transformer.fc2.bias,paramnorm_transformer.fc3.weight,paramnorm_transformer.fc3.bias,full_train_loss,full_train_acc
,,,,,,,,,12,129,2.296342134475708,0.8076514005661011,9.937765121459961,1.0095360206851802,0.061095976770982836,0.0565442219376564,0.043397034673204486,0.042636742404560404,0.05737094088504137,0.054033153030586846,2.288803815841675,1.2542517185211182
2.2919507026672363,1.0204081535339355,9.894220352172852,0.0010000000474974513,4704.0,4705.0,10.0,1.0088763236999512,0.008949041366577148,12,129,,,,,,,,,,,,
,,,,,,,,,13,139,2.29740047454834,0.8076514005661011,9.948287963867188,1.0095446574546698,0.061113989280365176,0.05653442069888115,0.04340758455622237,0.042604065426074304,0.05746469672555351,0.05408468955202776,2.2888741493225098,1.2542517185211182
2.2921464443206787,1.2542517185211182,9.896156311035156,0.0010000000474974513,4704.0,4705.0,10.0,0.9396610260009766,0.008290767669677734,13,139,,,,,,,,,,,,
,,,,,,,,,14,149,2.2964980602264404,1.0626991987228394,9.939314842224121,1.0095525963033924,0.06112712856038845,0.05652250349521637,0.043418052779721265,0.04258639535983611,0.0575714295303238,0.05403481089728989,2.289327383041382,0.9991496205329895
2.2916479110717773,0.9991496801376343,9.891223907470703,0.0010000000474974513,4704.0,4705.0,10.0,1.0134339332580566,0.008975028991699219,14,149,,,,,,,,,,,,
,,,,,,,,,15,159,2.296869993209839,0.9989372491836548,9.943012237548828,1.0095618437535527,0.061145773272498455,0.05653870105743408,0.043430889129270865,0.04260059357942822,0.0576917554325292,0.05412159829144229,2.288130044937134,1.062925100326538
2.291193962097168,0.8715986013412476,9.886734962463379,0.0010000000474974513,4704.0,4705.0,10.0,0.9416227340698242,0.014153718948364258,15,159,,,,,,,,,,,,
,,,,,,,,,16,169,2.2984120845794678,0.9989372491836548,9.958356857299805,1.0095717891244802,0.06116933862917211,0.05655127018690109,0.043443717576286366,0.042620044350016,0.057820794439307925,0.05420894858917293,2.288342237472534,1.062925100326538
2.291372776031494,1.062925100326538,9.888503074645996,0.0010000000474974513,4704.0,4705.0,10.0,1.064361333847046,0.008373022079467773,16,169,,,,,,,,,,,,
,,,,,,,,,17,179,2.2972030639648438,0.9139213562011719,9.946324348449707,1.009581908975599,0.06119021185589713,0.056545600295066833,0.04345584796612341,0.04260953924802466,0.05796010596737336,0.05420906425429175,2.28863787651062,1.1479591131210327
2.290802240371704,0.9778910875320435,9.88286304473877,0.0010000000474974513,4704.0,4705.0,10.0,1.0179758071899414,0.010251283645629883,17,179,,,,,,,,,,,,
,,,,,,,,,18,189,2.295945167541504,0.9776833057403564,9.933820724487305,1.0095923777871014,0.061210990252213,0.056540247052907944,0.0434683287016387,0.04258037362885512,0.05811609125875872,0.05423203920239277,2.2883923053741455,1.084183692932129
2.291375160217285,1.1054421663284302,9.88852596282959,0.0010000000474974513,4704.0,4705.0,10.0,1.0434460639953613,0.015115499496459961,18,189,,,,,,,,,,,,
,,,,,,,,,19,199,2.2973239421844482,0.9139213562011719,9.947526931762695,1.0096026721184121,0.0612283231436631,0.0565510131418705,0.04348181305898415,0.042595024927068716,0.05829337949105021,0.054378960891818165,2.288317918777466,1.1479591131210327
2.290836811065674,1.0416667461395264,9.883204460144043,0.0010000000474974513,4704.0,4705.0,10.0,1.0935990810394287,0.014262914657592773,19,199,,,,,,,,,,,,
,,,,,,,,,20,209,2.297229528427124,0.8501594066619873,9.946587562561035,1.0096144495313522,0.06125383252372432,0.056542374193668365,0.043496085035561155,0.04262157744163058,0.05848921169621648,0.05436963828324151,2.2886087894439697,1.211734652519226
2.290405750274658,1.0204081535339355,9.878945350646973,0.0010000000474974513,4704.0,4705.0,10.0,0.9841594696044922,0.03903794288635254,20,209,,,,,,,,,,,,
,,,,,,,,,21,219,2.297024965286255,1.0201913118362427,9.944552421569824,1.009625965224005,0.061277281976564575,0.05654897168278694,0.04351125526684704,0.04261887214079179,0.05870798804659211,0.054443521305637885,2.2886509895324707,1.0416666269302368
2.2907874584198,0.829081654548645,9.88271713256836,0.0010000000474974513,4704.0,4705.0,10.0,1.0100152492523193,0.010466337203979492,21,219,,,,,,,,,,,,
,,,,,,,,,22,229,2.296942949295044,0.7651434540748596,9.943737030029297,1.0096373064364659,0.06129867150218385,0.05652720853686333,0.043525832808075746,0.042519334455499214,0.05893752219128763,0.054463670169335815,2.288496255874634,1.2967686653137207
2.291388511657715,1.1692177057266235,9.88865852355957,0.0010000000474974513,4704.0,4705.0,10.0,0.9656660556793213,0.014087200164794922,22,229,,,,,,,,,,,,
,,,,,,,,,23,239,2.296046733856201,0.9564293026924133,9.934830665588379,1.009647862488064,0.06131360202326883,0.05652526766061783,0.043539562143978174,0.042504548814205984,0.059190829262103124,0.054584948901919464,2.288318157196045,1.1054421663284302
2.2901782989501953,1.0204081535339355,9.87669849395752,0.0010000000474974513,4704.0,4705.0,10.0,0.9821398258209229,0.025798559188842773,23,239,,,,,,,,,,,,
,,,,,,,,,24,249,2.2947657108306885,0.8076514005661011,9.922111511230469,1.0096606867821545,0.0613404021505657,0.05651441961526871,0.04355407383075608,0.0425107127908007,0.05949007369589127,0.05469280662521637,2.2876808643341064,1.2542517185211182
2.290010929107666,1.1267006397247314,9.875045776367188,0.0010000000474974513,4704.0,4705.0,10.0,0.9802706241607666,0.008937835693359375,24,249,,,,,,,,,,,,
,,,,,,,,,25,259,2.29691481590271,0.9139213562011719,9.94345760345459,1.0096770879201749,0.0613864844610563,0.056566618382930756,0.04357409885215482,0.04252650732228016,0.059821417032447366,0.05479893708273894,2.287412166595459,1.1479591131210327
2.2896339893341064,1.1479592323303223,9.871323585510254,0.0010000000474974513,4704.0,4705.0,10.0,1.051100730895996,0.04397726058959961,25,259,,,,,,,,,,,,
,,,,,,,,,26,269,2.2961337566375732,0.7651434540748596,9.935694694519043,1.0096914825359906,0.06142189308216151,0.05658598989248276,0.04359183213866578,0.04255964001356579,0.060133436687772004,0.05484736221248368,2.287590503692627,1.2967686653137207
2.289644241333008,1.232993245124817,9.871424674987793,0.0010000000474974513,4704.0,4705.0,10.0,1.083691120147705,0.04717111587524414,26,269,,,,,,,,,,,,
,,,,,,,,,27,279,2.2955939769744873,0.8926673531532288,9.930333137512207,1.0097043940701769,0.06144437842584208,0.05657871067523956,0.04360918083518407,0.04252736343014054,0.0604328283392219,0.05490883822313495,2.288069248199463,1.1692177057266235
2.2903964519500732,1.0204081535339355,9.878853797912598,0.0010000000474974513,4704.0,4705.0,10.0,1.1765341758728027,0.009985208511352539,27,279,,,,,,,,,,,,
,,,,,,,,,28,289,2.2972304821014404,0.8501594066619873,9.9465970993042,1.0097168694038838,0.06146507252846092,0.0565432570874691,0.04362560493521316,0.042545196815416714,0.06075859921465538,0.055033783539985094,2.2876040935516357,1.211734652519226
2.2900543212890625,1.1054421663284302,9.875473976135254,0.0010000000474974513,4704.0,4705.0,10.0,1.1590850353240967,0.008919954299926758,28,289,,,,,,,,,,,,
,,,,,,,,,29,299,2.2963476181030273,0.8714133501052856,9.937819480895996,1.0097294319776866,0.06148654107942116,0.05655413120985031,0.043642824557007895,0.04250606873493041,0.06112790835042556,0.055147833202642674,2.2874093055725098,1.1904761791229248
2.2894327640533447,1.3180272579193115,9.869338035583496,0.0010000000474974513,4704.0,4705.0,10.0,0.9814412593841553,0.022698640823364258,29,299,,,,,,,,,,,,
,,,,,,,,,30,309,2.295870304107666,0.9989372491836548,9.933076858520508,1.0097442627939817,0.061518593757713694,0.056567031890153885,0.04366277845559977,0.04245982573957986,0.06154322027924027,0.055219761484531046,2.287440538406372,1.062925100326538
2.2892026901245117,1.1054421663284302,9.867067337036133,0.0010000000474974513,4704.0,4705.0,10.0,1.0570647716522217,0.026293516159057617,30,309,,,,,,,,,,,,
,,,,,,,,,31,319,2.296881914138794,0.8926673531532288,9.943130493164062,1.0097593553305644,0.06155384432813699,0.056579843163490295,0.043682086980573825,0.04249720999420903,0.0619849550520865,0.055359242051312534,2.2873640060424805,1.1692177057266235
2.289979934692383,1.0416666269302368,9.874739646911621,0.0010000000474974513,4704.0,4705.0,10.0,1.0922126770019531,0.030109167098999023,31,319,,,,,,,,,,,,
,,,,,,,,,32,329,2.295819044113159,0.8076514005661011,9.932568550109863,1.0097734009859967,0.06157994903243343,0.056550633162260056,0.04370130594349479,0.042537465502892995,0.062440806362942955,0.05547066611577297,2.2871146202087402,1.2542517185211182
2.2894058227539062,0.9566326141357422,9.869071960449219,0.0010000000474974513,4704.0,4705.0,10.0,1.0209708213806152,0.020809173583984375,32,329,,,,,,,,,,,,
,,,,,,,,,33,339,2.2968103885650635,0.9776833057403564,9.942419052124023,1.009789802124017,0.061618060320199404,0.05656580626964569,0.043721705018174066,0.04246828671941843,0.0629246999121102,0.055644877062231264,2.287158250808716,1.084183692932129
2.288639783859253,1.0204081535339355,9.8615140914917,0.0010000000474974513,4704.0,4705.0,10.0,1.0689787864685059,0.010413408279418945,33,339,,,,,,,,,,,,
,,,,,,,,,34,349,2.296109199523926,0.9776833057403564,9.935450553894043,1.009804109499737,0.061646240756785,0.05658981204032898,0.04374099246972386,0.04251096303771374,0.06342253551909596,0.05582071888686487,2.2872660160064697,1.084183692932129
2.289146661758423,1.0416666269302368,9.866514205932617,0.0010000000474974513,4704.0,4705.0,10.0,1.06898832321167,0.03432440757751465,34,349,,,,,,,,,,,,
,,,,,,,,,35,359,2.2956371307373047,0.8501594066619873,9.930761337280273,1.0098178934348818,0.061672082043278245,0.05656256899237633,0.04376028782380775,0.04247741151212103,0.06395185389567272,0.0559662680168803,2.287196636199951,1.211734652519226
2.289127826690674,1.0416667461395264,9.866329193115234,0.0010000000474974513,4704.0,4705.0,10.0,0.9757289886474609,0.0161895751953125,35,359,,,,,,,,,,,,
,,,,,,,,,36,369,2.2961056232452393,0.7651434540748596,9.93541431427002,1.009834381812998,0.06170818608738389,0.05653536692261696,0.04378159042155198,0.04242227289755666,0.06454964484248218,0.05609883566506049,2.2872676849365234,1.2967686653137207
2.288782835006714,1.2755101919174194,9.86292552947998,0.0010000000474974513,4704.0,4705.0,10.0,1.0248785018920898,0.012524127960205078,36,369,,,,,,,,,,,,
,,,,,,,,,37,379,2.2968175411224365,0.8501594066619873,9.942490577697754,1.0098499105500598,0.061741524244556006,0.05652961879968643,0.043802165986159394,0.04237109081839624,0.06519766972698507,0.05638658734765357,2.2868449687957764,1.211734652519226
2.2887868881225586,1.1479592323303223,9.862964630126953,0.0010000000474974513,4704.0,4705.0,10.0,1.0226624011993408,0.043686866760253906,37,379,,,,,,,,,,,,
,,,,,,,,,38,389,2.2962584495544434,0.8926673531532288,9.936933517456055,1.0098656137673134,0.06177296052518907,0.0565623976290226,0.04382496216284772,0.04245582969150542,0.06588495265462185,0.05658317949460296,2.28680682182312,1.1692177057266235
2.288911819458008,1.0416666269302368,9.864197731018066,0.0010000000474974513,4704.0,4705.0,10.0,0.9841322898864746,0.022117137908935547,38,389,,,,,,,,,,,,
,,,,,,,,,39,399,2.2948007583618164,0.7651434540748596,9.92245864868164,1.0098817531850461,0.06180935959723429,0.05657941848039627,0.043846752083527854,0.0424185718774218,0.06659047966730393,0.056814606119836096,2.286719799041748,1.2967686653137207
2.2880823612213135,1.1267006397247314,9.856019020080566,0.0010000000474974513,4704.0,4705.0,10.0,1.0143742561340332,0.011708736419677734,39,399,,,,,,,,,,,,
,,,,,,,,,40,409,2.295853614807129,0.7651434540748596,9.932910919189453,1.0099007715259423,0.06185488346198212,0.056589119136333466,0.043870317440201506,0.042416122091852096,0.0672822172923352,0.05700108527989692,2.286435604095459,1.2967686653137207
2.2883269786834717,1.2967686653137207,9.858430862426758,0.0010000000474974513,4704.0,4705.0,10.0,1.0068690776824951,0.01358795166015625,40,409,,,,,,,,,,,,
,,,,,,,,,41,419,2.2954094409942627,0.8714133501052856,9.92850112915039,1.0099165619832915,0.06188696775041104,0.05657276511192322,0.04389329274099601,0.042368762205016015,0.06791584756102233,0.05720899718647454,2.286630392074585,1.1904761791229248
2.2881805896759033,1.1904761791229248,9.856986999511719,0.0010000000474974513,4704.0,4705.0,10.0,0.8882505893707275,0.008383512496948242,41,419,,,,,,,,,,,,
,,,,,,,,,42,429,2.2945432662963867,0.9139213562011719,9.919904708862305,1.0099309565991073,0.06191210307719172,0.05654224008321762,0.04391587291508572,0.04232884387112013,0.06856652781594275,0.057471248565872414,2.2867562770843506,1.1479591131210327
2.2882497310638428,1.2542517185211182,9.85766887664795,0.0010000000474974513,4704.0,4705.0,10.0,0.9894297122955322,0.01801609992980957,42,429,,,,,,,,,,,,
,,,,,,,,,43,439,2.2939412593841553,0.9989372491836548,9.913934707641602,1.009946659816361,0.0619435235527566,0.05654317885637283,0.04393945144264953,0.04230851328506969,0.06932300304460302,0.05778196363005464,2.286569595336914,1.062925100326538
2.2878165245056152,1.084183692932129,9.853399276733398,0.0010000000474974513,4704.0,4705.0,10.0,1.0008187294006348,0.015244245529174805,43,439,,,,,,,,,,,,
,,,,,,,,,44,449,2.29459547996521,0.9139213562011719,9.920422554016113,1.0099647185162024,0.06198406882102407,0.05655419081449509,0.04396405466546777,0.042353144163464695,0.0701340578582314,0.05807349756203303,2.286655902862549,1.1479591131210327
2.288048028945923,0.7653061151504517,9.855681419372559,0.0010000000474974513,4704.0,4705.0,10.0,0.948878288269043,0.00773167610168457,44,449,,,,,,,,,,,,
,,,,,,,,,45,459,2.296060562133789,0.8076514005661011,9.934967041015625,1.0099819920551814,0.06202266479754793,0.0565730519592762,0.04398830227425169,0.042369015086107076,0.07091171062016002,0.05840089539185264,2.286625623703003,1.2542517185211182
2.2881908416748047,1.1692177057266235,9.857088088989258,0.0010000000474974513,4704.0,4705.0,10.0,0.979191780090332,0.008743762969970703,45,459,,,,,,,,,,,,
,,,,,,,,,46,469,2.2957522869110107,0.9139213562011719,9.931904792785645,1.0099971718318599,0.06205216759150555,0.056534137576818466,0.04401210997530428,0.04227545435076896,0.07172634773022438,0.05875180408482379,2.2866573333740234,1.1479591131210327
2.2879934310913086,1.1904761791229248,9.855142593383789,0.0010000000474974513,4704.0,4705.0,10.0,0.9410631656646729,0.010760307312011719,46,469,,,,,,,,,,,,
,,,,,,,,,47,479,2.2950832843780518,0.7651434540748596,9.925263404846191,1.0100121771283466,0.062079863339333276,0.056514907628297806,0.044037677307282204,0.04233312441042202,0.07268057444615969,0.05920513038500349,2.2865357398986816,1.2967686653137207
2.2879176139831543,1.0416667461395264,9.854394912719727,0.0010000000474974513,4704.0,4705.0,10.0,0.9842305183410645,0.02014017105102539,47,479,,,,,,,,,,,,
,,,,,,,,,48,489,2.296125650405884,0.7651434540748596,9.935613632202148,1.0100313699494343,0.06212182052702587,0.056547343730926514,0.044066806047959296,0.042434279481026196,0.0737075648545425,0.059683097210995184,2.286497116088867,1.2967686653137207
2.287951946258545,1.2967686653137207,9.854734420776367,0.0010000000474974513,4704.0,4705.0,10.0,0.9772508144378662,0.015247106552124023,48,489,,,,,,,,,,,,
,,,,,,,,,49,499,2.296044111251831,0.8501594066619873,9.93480396270752,1.010048730728509,0.062155964742675755,0.05654127523303032,0.04409500492379111,0.04240656002559619,0.07467096813806036,0.060150900928546816,2.2865636348724365,1.211734652519226
2.2879409790039062,1.1054421663284302,9.854625701904297,0.0010000000474974513,4704.0,4705.0,10.0,0.9073588848114014,0.026938199996948242,49,499,,,,,,,,,,,,
,,,,,,,,,50,509,2.295628070831299,0.8076514005661011,9.930671691894531,1.0100640849853793,0.062184582452814656,0.05651286244392395,0.04412260320703165,0.04230977769052502,0.07566861315920057,0.060660880003923105,2.2864317893981934,1.2542517185211182
2.2877044677734375,0.9353741407394409,9.852295875549316,0.0010000000474974513,4704.0,4705.0,10.0,0.8464434146881104,0.017370939254760742,50,509,,,,,,,,,,,,
,,,,,,,,,51,519,2.295198678970337,0.8501594066619873,9.926407814025879,1.010081445764454,0.062222635788663924,0.056563008576631546,0.04415226932002726,0.04229666475228207,0.07682044959725516,0.061264204685688724,2.286374807357788,1.211734652519226
2.2874503135681152,1.0416667461395264,9.849791526794434,0.0010000000474974513,4704.0,4705.0,10.0,0.9639794826507568,0.012690544128417969,51,519,,,,,,,,,,,,
,,,,,,,,,52,529,2.29571795463562,0.9139213562011719,9.931564331054688,1.0101005513454457,0.06226484058909152,0.05660269409418106,0.044183792528535375,0.042374328223197484,0.07804329947333417,0.06201800583153137,2.28650164604187,1.1479591131210327
2.287788152694702,0.9778911471366882,9.853119850158691,0.0010000000474974513,4704.0,4705.0,10.0,1.046088695526123,0.02402210235595703,52,529,,,,,,,,,,,,
,,,,,,,,,53,539,2.2950661182403564,0.7651434540748596,9.925092697143555,1.0101174759240412,0.062295881743019796,0.056618206202983856,0.04421473094952041,0.04241372498984304,0.07920073018253534,0.06275360128767223,2.28629469871521,1.2967686653137207
2.2874603271484375,1.2542517185211182,9.849889755249023,0.0010000000474974513,4704.0,4705.0,10.0,1.0925838947296143,0.03173351287841797,53,539,,,,,,,,,,,,
,,,,,,,,,54,549,2.2941813468933105,0.7651434540748596,9.916315078735352,1.0101335281016783,0.06232665421078881,0.05659443140029907,0.04424557717427432,0.04237910925632544,0.08035841715951808,0.06349543880472523,2.2865140438079834,1.2967686653137207
2.287318229675293,1.2967686653137207,9.848490715026855,0.0010000000474974513,4704.0,4705.0,10.0,0.9790821075439453,0.011409997940063477,54,549,,,,,,,,,,,,
,,,,,,,,,55,559,2.294583320617676,0.7651434540748596,9.92030143737793,1.0101513250812324,0.06236366441213744,0.05662840977311134,0.04427815668817324,0.04235775924337664,0.08159181763468934,0.06442185471838649,2.286259174346924,1.2967686653137207
2.2873570919036865,1.2542517185211182,9.84887409210205,0.0010000000474974513,4704.0,4705.0,10.0,0.8807857036590576,0.008419275283813477,55,559,,,,,,,,,,,,
,,,,,,,,,56,569,2.2944893836975098,0.7651434540748596,9.9193696975708,1.01017051790232,0.06240644873173206,0.05666658654808998,0.044312000607527484,0.04231656069895724,0.08281555081673887,0.06521584949301808,2.2862110137939453,1.2967686653137207
2.2871413230895996,1.232993245124817,9.846748352050781,0.0010000000474974513,4704.0,4705.0,10.0,0.795661449432373,0.014106512069702148,56,569,,,,,,,,,,,,
,,,,,,,,,57,579,2.2944774627685547,0.9351752996444702,9.919251441955566,1.0101876169611073,0.06244356956855803,0.056691549718379974,0.04434514383552524,0.04227341813115028,0.08399831932127938,0.0661811365976098,2.286255121231079,1.1267006397247314
2.2872633934020996,1.084183692932129,9.84795093536377,0.0010000000474974513,4704.0,4705.0,10.0,0.859990119934082,0.008291244506835938,57,579,,,,,,,,,,,,
,,,,,,,,,58,589,2.2948575019836426,0.7651434540748596,9.923022270202637,1.0102052394604695,0.06248138056002837,0.05670507624745369,0.04437968844623598,0.042273934430044534,0.08520643107366521,0.06714643912421736,2.2860758304595947,1.2967686653137207
2.287020444869995,1.169217586517334,9.845559120178223,0.0010000000474974513,4704.0,4705.0,10.0,0.7913627624511719,0.011985063552856445,58,589,,,,,,,,,,,,
,,,,,,,,,59,599,2.2944958209991455,0.7651434540748596,9.91943359375,1.0102203319970522,0.06250874440142407,0.05673258379101753,0.04441472828241672,0.04222888208316442,0.08648128695188467,0.06829922709741945,2.285970449447632,1.2967686653137207
2.2868852615356445,1.2967686653137207,9.84422779083252,0.0010000000474974513,4704.0,4705.0,10.0,1.0538153648376465,0.017833471298217773,59,599,,,,,,,,,,,,
,,,,,,,,,60,609,2.294827699661255,0.9351752996444702,9.92272663116455,1.010239350337948,0.06254913161900963,0.05677776783704758,0.044452402296629404,0.042264772758849475,0.0878396643168715,0.06957613916512809,2.286003351211548,1.1267006397247314
2.286522388458252,0.9991496801376343,9.840656280517578,0.0010000000474974513,4704.0,4705.0,10.0,1.029362678527832,0.010022640228271484,60,609,,,,,,,,,,,,
,,,,,,,,,61,619,2.294965982437134,0.8714133501052856,9.92409896850586,1.0102564493967352,0.06258464033888006,0.05678663030266762,0.04448886985730345,0.042290168869255323,0.0891158615115647,0.07086610596924722,2.2859039306640625,1.1904761791229248
2.286832571029663,1.1692177057266235,9.843708992004395,0.0010000000474974513,4704.0,4705.0,10.0,1.0396614074707031,0.013515472412109375,61,619,,,,,,,,,,,,
,,,,,,,,,62,629,2.295131206512451,0.8076514005661011,9.925739288330078,1.0102727632946598,0.06261993832450793,0.05679410696029663,0.044526074987826444,0.04222165653282283,0.09037822569855918,0.07218645414457563,2.2860841751098633,1.2542517185211182
2.287044048309326,1.0204081535339355,9.84579086303711,0.0010000000474974513,4704.0,4705.0,10.0,0.9519727230072021,0.009389162063598633,62,629,,,,,,,,,,,,
,,,,,,,,,63,639,2.2950849533081055,0.8076514005661011,9.92527961730957,1.0102894261529678,0.06265629524970465,0.05683131143450737,0.04456431271613795,0.0421780213737239,0.09172502194082151,0.07365556308471861,2.286013126373291,1.2542517185211182
2.28700590133667,1.2542517185211182,9.845415115356445,0.0010000000474974513,4704.0,4705.0,10.0,0.9967284202575684,0.008658409118652344,63,639,,,,,,,,,,,,
,,,,,,,,,64,649,2.294934034347534,0.7651434540748596,9.923781394958496,1.0103066996919468,0.06269522313266052,0.05687830224633217,0.04460337757635149,0.04223386594800083,0.09323769977284252,0.0753835768268217,2.285949230194092,1.2967686653137207
2.2867090702056885,1.1267006397247314,9.842493057250977,0.0010000000474974513,4704.0,4705.0,10.0,1.0991926193237305,0.014912128448486328,64,649,,,,,,,,,,,,
,,,,,,,,,65,659,2.294915199279785,0.8714133501052856,9.92359447479248,1.0103251073521717,0.06273682734049683,0.056888647377491,0.044644549778990565,0.042233950241697855,0.09492504318177344,0.07750358736760372,2.286011219024658,1.1904761791229248
2.287003993988037,1.1904761791229248,9.845396041870117,0.0010000000474974513,4704.0,4705.0,10.0,0.9499232769012451,0.041060447692871094,65,659,,,,,,,,,,,,
,,,,,,,,,66,669,2.295193910598755,0.7651434540748596,9.926361083984375,1.010342729851534,0.06277280494405695,0.05690380185842514,0.044686733505993906,0.042205105992248214,0.09651751298646412,0.07961487675842693,2.2858850955963135,1.2967686653137207
2.2867493629455566,1.2755101919174194,9.842889785766602,0.0010000000474974513,4704.0,4705.0,10.0,0.942420244216919,0.008107900619506836,66,669,,,,,,,,,,,,
,,,,,,,,,67,679,2.294050455093384,0.8714133501052856,9.915017127990723,1.0103559903461037,0.0627973186048221,0.056918028742074966,0.04472796366054969,0.04207954789635623,0.09801305904466198,0.08164850087746846,2.2859199047088623,1.1904761791229248
2.2867581844329834,1.1904761791229248,9.842976570129395,0.0010000000474974513,4704.0,4705.0,10.0,0.9230878353118896,0.007824897766113281,67,679,,,,,,,,,,,,
